station_code;date;DDVEC;FHVEC
330;2024-08-01T00:00:00.000Z;37;4.0
330;2024-08-02T00:00:00.000Z;69;0.8
330;2024-08-03T00:00:00.000Z;246;5.7
330;2024-08-04T00:00:00.000Z;312;2.0
330;2024-08-05T00:00:00.000Z;222;3.4
330;2024-08-06T00:00:00.000Z;226;2.4
330;2024-08-07T00:00:00.000Z;259;5.0
330;2024-08-08T00:00:00.000Z;232;5.7
330;2024-08-09T00:00:00.000Z;230;9.0
330;2024-08-10T00:00:00.000Z;245;5.9
330;2024-08-11T00:00:00.000Z;38;2.8
330;2024-08-12T00:00:00.000Z;122;4.5
330;2024-08-13T00:00:00.000Z;239;3.3
330;2024-08-14T00:00:00.000Z;262;2.1
330;2024-08-15T00:00:00.000Z;232;7.3
330;2024-08-16T00:00:00.000Z;288;1.9
330;2024-08-17T00:00:00.000Z;48;2.4
330;2024-08-18T00:00:00.000Z;319;2.5
330;2024-08-19T00:00:00.000Z;183;5.4
330;2024-08-20T00:00:00.000Z;212;4.9
330;2024-08-21T00:00:00.000Z;258;8.2
330;2024-08-22T00:00:00.000Z;211;9.5
330;2024-08-23T00:00:00.000Z;218;8.7
330;2024-08-24T00:00:00.000Z;223;4.5
330;2024-08-25T00:00:00.000Z;238;7.9
330;2024-08-26T00:00:00.000Z;209;6.5
330;2024-08-27T00:00:00.000Z;159;2.5
330;2024-08-28T00:00:00.000Z;147;2.5
330;2024-08-29T00:00:00.000Z;287;3.2
330;2024-08-30T00:00:00.000Z;33;5.2
330;2024-08-31T00:00:00.000Z;61;8.1
330;2024-09-01T00:00:00.000Z;94;5.5
330;2024-09-02T00:00:00.000Z;229;2.7
330;2024-09-03T00:00:00.000Z;207;3.5
330;2024-09-04T00:00:00.000Z;310;1.6
330;2024-09-05T00:00:00.000Z;45;5.5
330;2024-09-06T00:00:00.000Z;138;2.6
330;2024-09-07T00:00:00.000Z;126;3.2
330;2024-09-08T00:00:00.000Z;182;6.4
330;2024-09-09T00:00:00.000Z;318;6.7
330;2024-09-10T00:00:00.000Z;251;8.3
330;2024-09-11T00:00:00.000Z;284;8.9
330;2024-09-12T00:00:00.000Z;3;1.4
330;2024-09-13T00:00:00.000Z;5;6.6
330;2024-09-14T00:00:00.000Z;266;2.3
330;2024-09-15T00:00:00.000Z;247;4.1
330;2024-09-16T00:00:00.000Z;6;7.3
330;2024-09-17T00:00:00.000Z;37;9.2
330;2024-09-18T00:00:00.000Z;47;6.6
330;2024-09-19T00:00:00.000Z;51;6.1
330;2024-09-20T00:00:00.000Z;83;6.5
330;2024-09-21T00:00:00.000Z;89;3.1
330;2024-09-22T00:00:00.000Z;113;4.3
330;2024-09-23T00:00:00.000Z;182;5.1
330;2024-09-24T00:00:00.000Z;231;5.3
330;2024-09-25T00:00:00.000Z;201;4.6
330;2024-09-26T00:00:00.000Z;205;8.3
330;2024-09-27T00:00:00.000Z;261;6.6
330;2024-09-28T00:00:00.000Z;317;8.1
330;2024-09-29T00:00:00.000Z;144;5.9
330;2024-09-30T00:00:00.000Z;162;8.2
330;2024-10-01T00:00:00.000Z;223;7.0
330;2024-10-02T00:00:00.000Z;53;5.9
330;2024-10-03T00:00:00.000Z;53;5.9
330;2024-10-04T00:00:00.000Z;89;2.5
330;2024-10-05T00:00:00.000Z;122;4.2
330;2024-10-06T00:00:00.000Z;134;6.5
330;2024-10-07T00:00:00.000Z;183;5.5
330;2024-10-08T00:00:00.000Z;185;7.2
330;2024-10-09T00:00:00.000Z;180;5.3
330;2024-10-10T00:00:00.000Z;337;9.5
330;2024-10-11T00:00:00.000Z;205;1.4
330;2024-10-12T00:00:00.000Z;192;3.9
330;2024-10-13T00:00:00.000Z;283;8.9
330;2024-10-14T00:00:00.000Z;113;2.8
330;2024-10-15T00:00:00.000Z;104;6.3
330;2024-10-16T00:00:00.000Z;133;9.1
330;2024-10-17T00:00:00.000Z;195;4.2
330;2024-10-18T00:00:00.000Z;335;1.3
330;2024-10-19T00:00:00.000Z;185;6.0
330;2024-10-20T00:00:00.000Z;188;8.8
330;2024-10-21T00:00:00.000Z;226;4.5
330;2024-10-22T00:00:00.000Z;222;4.8
330;2024-10-23T00:00:00.000Z;183;2.5
330;2024-10-24T00:00:00.000Z;130;5.2
330;2024-10-25T00:00:00.000Z;146;4.5
330;2024-10-26T00:00:00.000Z;176;1.3
330;2024-10-27T00:00:00.000Z;268;3.8
330;2024-10-28T00:00:00.000Z;214;7.5
330;2024-10-29T00:00:00.000Z;228;4.2
330;2024-10-30T00:00:00.000Z;339;1.0
330;2024-10-31T00:00:00.000Z;206;2.1
330;2024-11-01T00:00:00.000Z;238;2.8
330;2024-11-02T00:00:00.000Z;75;3.8
330;2024-11-03T00:00:00.000Z;102;2.8
330;2024-11-04T00:00:00.000Z;104;3.8
330;2024-11-05T00:00:00.000Z;158;2.5
330;2024-11-06T00:00:00.000Z;173;2.4
330;2024-11-07T00:00:00.000Z;99;4.4
330;2024-11-08T00:00:00.000Z;99;4.5
330;2024-11-09T00:00:00.000Z;150;2.7
330;2024-11-10T00:00:00.000Z;212;3.7
330;2024-11-11T00:00:00.000Z;344;10.1
330;2024-11-12T00:00:00.000Z;44;8.4
330;2024-11-13T00:00:00.000Z;338;3.4
330;2024-11-14T00:00:00.000Z;353;5.4
330;2024-11-15T00:00:00.000Z;205;3.4
330;2024-11-16T00:00:00.000Z;243;6.4
330;2024-11-17T00:00:00.000Z;288;10.3
330;2024-11-18T00:00:00.000Z;291;4.8
330;2024-11-19T00:00:00.000Z;13;4.2
330;2024-11-20T00:00:00.000Z;309;12.7
330;2024-11-21T00:00:00.000Z;290;9.4
330;2024-11-22T00:00:00.000Z;284;12.0
330;2024-11-23T00:00:00.000Z;185;10.9
330;2024-11-24T00:00:00.000Z;185;13.7
330;2024-11-25T00:00:00.000Z;210;8.7
330;2024-11-26T00:00:00.000Z;214;6.1
330;2024-11-27T00:00:00.000Z;248;3.9
330;2024-11-28T00:00:00.000Z;330;6.6
330;2024-11-29T00:00:00.000Z;149;5.5
330;2024-11-30T00:00:00.000Z;172;6.4
330;2024-12-01T00:00:00.000Z;175;7.5
330;2024-12-02T00:00:00.000Z;236;5.4
330;2024-12-03T00:00:00.000Z;334;7.7
330;2024-12-04T00:00:00.000Z;228;3.4
330;2024-12-05T00:00:00.000Z;193;10.4
330;2024-12-06T00:00:00.000Z;282;10.6
330;2024-12-07T00:00:00.000Z;206;7.6
330;2024-12-08T00:00:00.000Z;35;11.4
330;2024-12-09T00:00:00.000Z;41;11.6
330;2024-12-10T00:00:00.000Z;53;9.4
330;2024-12-11T00:00:00.000Z;65;4.7
330;2024-12-12T00:00:00.000Z;138;2.1
330;2024-12-13T00:00:00.000Z;154;3.4
330;2024-12-14T00:00:00.000Z;271;6.4
330;2024-12-15T00:00:00.000Z;246;8.0
330;2024-12-16T00:00:00.000Z;246;8.8
330;2024-12-17T00:00:00.000Z;204;6.9
330;2024-12-18T00:00:00.000Z;203;11.6
330;2024-12-19T00:00:00.000Z;296;9.9
330;2024-12-20T00:00:00.000Z;252;6.6
330;2024-12-21T00:00:00.000Z;239;9.1
330;2024-12-22T00:00:00.000Z;290;14.2
330;2024-12-23T00:00:00.000Z;325;11.8
330;2024-12-24T00:00:00.000Z;208;4.7
330;2024-12-25T00:00:00.000Z;207;3.4
330;2024-12-26T00:00:00.000Z;167;2.4
330;2024-12-27T00:00:00.000Z;144;1.4
330;2024-12-28T00:00:00.000Z;190;3.2
330;2024-12-29T00:00:00.000Z;219;5.2
330;2024-12-30T00:00:00.000Z;225;8.2
330;2024-12-31T00:00:00.000Z;198;11.0
